"url","transcript"
"https://www.tiktok.com/@hizzl4/video/7529387892322405687",""
"https://www.tiktok.com/@realcreaturenews/video/7529444490197667103",""
"https://www.tiktok.com/@officalmemehubaccount14/video/7348013122038271233","Me Mickey Mouse. Say, do you want to come inside my clubhouse while I'm waiting for your response? Are you just not going to say anything? No, man."
"https://www.tiktok.com/@songsdoremimi/video/7337791049793948934","Ra."
"https://www.tiktok.com/@imtotallyamanda/video/7487419333082287390","Hey, guys. Handyandy down here. Discover Aquatic Shop. You guys, you didn't even give it a chance. Your brain went straight to the gutter. Come here."
"https://www.tiktok.com/@idkwhattoputhere4623/video/7525133245235629342","There's a name for people like you. Choose your next word. Kim. Joker. Humu. Humu. Nuku. Nuku. Appu."
"https://www.tiktok.com/@waitreallyactually/video/7528977424889990431","Darling, Nothing beats a jet to holiday. And right now you can save £50 per person. That's £200 off for a family of four. We've got millions of free child place holidays available with 22."
"https://www.tiktok.com/@officalmemehubaccount14/video/7327608704931564802","What I can do. You just called me ugly. But that's not even technically possible because you're uglier than me. Bring out the olive. What's up, y'? All? Damn, I got a big ass head. Grandma, why the you keep walking around here farting? I actually sh it. You fart like that again, we going to have to put you in the nursing home. Oh, stop it. I ain't playing. I'm going to change your d, okay? God damn it, Grandma. Damn her old ass. Always sparting. I don't know what the. Wait, what the. If a stranger came up to you and said, should we wake him up? Hi, booty. No, no, your mommy told me to come pick you up, so you have to get in car and come home with me until mommy comes and gets you later. What are you gonna do? I'll say you. I'm out of here."
"https://www.tiktok.com/@loverbboiiii/video/7469240500151913774","Shoddy bad. Is she? Fine. Fucking with me. Let me change your life. I know you can see it."
"https://www.tiktok.com/@sucker4buu/video/7210255520635079943",""
"https://www.tiktok.com/@sylvia62338/video/7530839531797400887","Do you love the way I do when I'm loving your body? And do you love the way I do when I'm loving you better?"
"https://www.tiktok.com/@ashd3nz/video/7199364703271947526","Today. Oh, my God. What is that? Oh, my God. What is that?"
"https://www.tiktok.com/@kenji_mlg/video/7517747890828201246",""
"https://www.tiktok.com/@beckyp79/video/7310276467693243681","Guess what? You're a bitch."
"https://www.tiktok.com/@things6226/video/7502044718449118482","Wait a minute. Who are you? Hey, bro. What? Oh, my God. Just go to the office. What did I do? Just go to the office. What did I do? No. Hi. Okay, till it's cool. Just cool into the mouth. Nice hot under spicy meat. Yeah, boy."
"https://www.tiktok.com/@pandagon1/video/7128656345313692971","What's up, y'? All? Damn, I got a big ass head. Grandma, why the you keep walking around here farting? I actually sh it. You fart like that again, we going to have to put you in the nursing home. Oh, stop it. I ain't playing. I'm going to change your D, okay? God damn it, Grandma. Damn her old ass. Always sparting. I don't know what the. Wait. What the."
"https://www.tiktok.com/@pootmemes/video/7537048795083705622","Wobbly wiggly wobbly wiggly wobbly wo."
"https://www.tiktok.com/@neytiri.is.my.favorite/video/7292804980317261102",""
"https://www.tiktok.com/@marmxs1/video/7530352009086635294","He said he a demon. We sent him the same copy. My flow. He copied my cadence on the stool."
"https://www.tiktok.com/@ttplsunshbanme/video/7300959462595022111","Say thank you. Say thank you."
"https://www.tiktok.com/@lowqualityalways/video/7042634730138914054",""
"https://www.tiktok.com/@superzwijn/video/7528371065257463073","Nothing beats a jet to holiday. And right now you can save £50 per person. That's £200 off for a family of four."
"https://www.tiktok.com/@rakanhaz1/video/7510928386617789718","Monday left me broken Tuesday I was."
"https://www.tiktok.com/@r3st.in.p34c3/video/7518637326373866782",""
"https://www.tiktok.com/@jdjdhfa/video/7238786514195352838","Shimmy shimmy Drank fala la la Drank fala la la Shimmy shimmy drink."
"https://www.tiktok.com/@dogmedia/video/7428684874585853214","Oh, my God. See any of these, like, good boys and good girls sitting for a cookie? Show me that bad dog, Oscar. Hey. Waiting for a good day to happen. You know, waiting around. Show me your bad dog. I don't want to see any of these, like, good boys and good girls sitting for a cook. Good. Now, we can just. Here, I'll walk it back. Quickly. Hi, honey. How are you doing? L."
"https://www.tiktok.com/@123gabriella2/video/7537412080664726797","Ra."
"https://www.tiktok.com/@squatchworth/video/7437330710664613166",""
"https://www.tiktok.com/@pimpsd4yprty/video/7500956195197308203",""
"https://www.tiktok.com/@nexusaep/video/7396061312133909792",""
"https://www.tiktok.com/@stockholmstyle.vlogss/video/7537456954831146262",""
"https://www.tiktok.com/@tipsykun/video/7543647204867591437","Please be a good cookie like I bro. Just circle, circle. That's it. I told it. Oh my God. What I got this was cookie. Oh, 9yo9. Oh no. 9 man, I'm so tired I couldn't sleep for days. Don't worry twin, I got you. Tap into that new sleep funk. Are you fucking stupid? Is funk going to make me go to? You're not going to beat it if you don't believe you're going to beat it. You have to actually believe in your up on me talking all that stuff. Who just did that on my so cuz who know who did that myself? Cuz y can get. Oh my God. What is this?"
"https://www.tiktok.com/@dankzmemesz/video/7534955886809222414","Can a robot write a symphony? Can a robot turn a canvas into a beautiful masterpiece?"
"https://www.tiktok.com/@madamflopqia/video/7511578761687600391","I hear your heartbeat to the beat of the drums. A lot of shame that you came here with someone. Wow."
"https://www.tiktok.com/@aquialeatorio/video/7530276638303571206",""
"https://www.tiktok.com/@idkwhattoputhere4623/video/7527129045369228575","Amazing. Never back down. Never."
"https://www.tiktok.com/@zombiecolorglitterpuke/video/7531829967823457567","Start digging in your butt Twin Shoe up, shoe up Ooh. Start digging in your butt when Shoe up, shoe up."
"https://www.tiktok.com/@muffy180/video/7538528709045767429",""
"https://www.tiktok.com/@brainrot_content11/video/7485218582394195231","Tralal tralala porco diola eroconil mio fortuto Filio merdardo a jocaria fortunate ornel Aleca capella bizarre chica quellostronso di burger chave."
"https://www.tiktok.com/@chosobigdih/video/7528420130309688598","Wobbly wiggly wobbly wiggly wobbly wiggly swoopy that."
"https://www.tiktok.com/@aeolynx/video/7508300568188734750","Ra."
"https://www.tiktok.com/@penguin.culture/video/7464587036696251671","Bump."
"https://www.tiktok.com/@saintzmemes/video/7285111984717188385",""
"https://www.tiktok.com/@valorcartoon/video/7528653779051367710","Patrick, did you or did you not open my bag of carbon monoxide in the Krusty Krab? Just saying, hypothetically, I would be. Close it. Hey, can I take that urinal? Okay, but you better not be one of those guys who looks normal from the side but is proportionally larger from other angles. Bunyan delivery. Where do you all keep coming from? We have too much obsidian. Send that sh to Bikini bottom now. See, SpongeBob, this is why I voted for Biden. Patrick, shut the fuck here. We are in the native habitat of the Sponge. They are completely docile. Unless they hear that there are trinkets about it. Trinkets? Everybody kill the squid. He has various novelty knickknacks. You've heard the spongebob theme a hundred times, but slow it down. And something creepy shows up right here. A faint whisper. Help me. Accident or hidden message."
"https://www.tiktok.com/@h51elena7/video/7541125529055825174","I'm gonna type. Nah. Bad bitches is the only thing that I like."
"https://www.tiktok.com/@annniiiyyyaaahhhh/video/7543872114302913806","Go, Cap. She with the she. Cuz I don't want her for tonight. I want her to be my wife."
"https://www.tiktok.com/@james2valid1/video/7280991421358755102","Who's next?"
"https://www.tiktok.com/@sanantoniozoo/video/7156664612174236974","Yeah. Need to come and check the. There we go. There you go. That was a good one, Timmy. Good job, bud."
"https://www.tiktok.com/@phattyphatty013/video/7405216627580488990","I have been here for four years, and we had decided to drill a little thingy up to hold our bath mat, because I like to take baths on the wall. And it fell out, and I realized that the light was off and that we could see out there. That leads outside. So then I was like, fuck, hold on. So I go outside and I check outside. I'm like, okay, that's my living room. I'm like, okay, that's my kitchen window, right? Well, no, no, no, no, no, no, no. That's my kitchen window. What are these two windows? I lived here for four years and never noticed that there are two extra windows that go nowhere. That go nowhere."
"https://www.tiktok.com/@sincerest_sammi/video/7386786887010209070","I myself in Walmart today. I'm never going back to that Walmart again. I can't. Okay? So I've not been able to for like four days. And someone told me to get the dieter's drink. It's the China green Dieter brand. It's like a green box. And they're like, okay, yeah, like this will make you go to the bathroom. Like, you'll feel better. I was like, great, this is what I need. I took it this morning. A couple hours have passed. Nothing's happened. I'm like, okay, great, whatever. I go to Walmart to pick up a couple things. I'm wearing a sundress. It's sundress season. Okay. And you don't usually wear panties with sundresses. Okay. I was just feeling cutesy and artsy and I guess fartsy, except the farts turn into shit. I was in the bathing suit section of Walmart. They had a great new selection of bathing suits. And you know, the bathing suits are right in the front. I go to fart because I felt like it. You know what I mean? And. And I thought, and there's nobody around me. I was like, I know it's probably gonna be like a silent one. And when I did, stuff came out. It came out. It plopped on the ground. And I thought I was. I did not. I. I denied it. I was in denial for like a good 10 seconds. I was like, no way. I just stood there frozen. Didn't even. Couldn't even look. Could even bring myself to look. There's on the ground. My is on the ground. And I was looking and I didn't. I don't think anybody saw it. It wasn't that busy. So I run, I start running to the bathroom. Shit is coming out of me. It's literally I can't squeeze my asshole tight enough for this shit not to come. I run to the bathroom. I get there and I drop atom bombs of. Into the toilet. And there is a lady that starts cleaning the bathrooms. And I tell her, ma', am, ma', am, it. The trail is me. I'm so sorry. I couldn't. I couldn't help it. I've got no underwear on to even catch it. I'm in a sundress. There's shit in my. On my sundress. Please help me. Please help me. She was such a nice lady and she said, it's okay, it's okay. It's happened. Which it probably hasn't. She was just saying that to be nice. And she got on her walkie talkie and, like, told the people in the walkie talkie that there's a cleanup that needs to be done. But now everybody knows. My. Everybody in Walmart knows. I'm sure I was the talk of the town and I'm sure people, customers are like, what is this on the ground? It's shit. Mine. I'm sure there's camera footage of me just running and shitting as I run and I start crying, and I have not stopped crying. The nice lady, she, she brought me some sweatpants and clean underwear when I was finally to get enough shit out of me to where I wasn't involuntarily shitting anymore, thank God for her, bless her heart. And she even walked me in my car and I felt like every eye was on me, like I was on a stage just shitting, you know, and everyone was watching me and. And when I got home, I some more. I have finally had a break from shitting just now, and I feel like I have to shit again. Talking about shitting. Do not drink that shit. Do not drink it. Kind of green. Do it. Okay. Don't."
"https://www.tiktok.com/@52timizhuo/video/7543861906768022791","ERROR: undefined"
"https://www.tiktok.com/@52timizhuo/video/7543862009008344327","ERROR: undefined"
"https://www.tiktok.com/@relaxrealm_us78/video/7464240953046387998","Harder. I'm not gonna lie. And look at it's it."
"https://www.tiktok.com/@.katherin5/video/7543846605858819334",""
"https://www.tiktok.com/@nightglow_01/video/7504939142145641759","Is there and if you hear this on that Go bend your back Go bend your knees, baby Shake it to the max Please turn up the base to the max Please just rewind let me shake it to the max Shake it to the."
"https://www.tiktok.com/@seven.siro/video/7480564171294215470","The girl was flying for the first time. Suddenly, the plane shook violently. Out of instinct, she grabbed the hand of the man next to her. What she didn't know was that man was the leader of a mafia gang. His bodyguards wanted to step in and stop her. But the man, despite the pain, didn't shake her off. Instead, he gently held her wrist. When the turbulence passed, the girl noticed the wound on his hand. She quickly apologized, saying she didn't mean to hurt him. Then she took out a pink band aid and carefully placed it on his wound. The man just smiled at her. The girl blushed shyly. She thought it was just a fleeting encounter. But fate had more in store for them. Not long after, they met again, this time in a hospital. Anna saw it. Carter still had the pink band aid on his hand. Carter turned and walked toward her. When Anna asked why he was there, Carter casually said, I came to change the bandage on my injured hand. They joked around and Anna smiled shyly again, which made Carter even more captivated by her. That night they went on their first date. Anna, always cheerful, talked and laughed non stop. Carter, on the other hand, remained serious as usual. Seeing this, Anna playfully reached out and grabbed Carter's face, trying to make him laugh like her. But Carter gently held her hands instead. His men were once again stunned. The legendary mafia boss, known for his ruthlessness, had such a tender side. Soon, the two fell deeply in love. Whenever Anna thought of Carter, she couldn't stop smiling. And with Anna in his life, Carter was no longer as cold as before. They became inseparable. Every single day, they stuck together like glue. Before long, Anna found out she was pregnant. Just as she was about to share the joyful news with Carter, he received an order from his family. Anna had to leave immediately."
"https://www.tiktok.com/@user5324363345724/video/7543848168295812365",""
"https://www.tiktok.com/@glowdaily.1/video/7537640632848846094","You're the light? You're the night? You're the color of my blood? You're the cure? You're the pain? You're the only thing I wanna touch? Never knew that it could mean so much? So much? You're the fear? I don't care? Cause I've never been so high? Follow me through the dark? Let me take you faster? You can see the world? You brought to life? To life? So love me like you do? La la? Love me like you do? Love me like you do? La la? Love me like you do? Touch me like you do? Touch me like you do? What are you waiting for? Fading in."
"https://www.tiktok.com/@tiktok/video/7529987857738501406","I spent two years at culinary school, but that's not the thing that helped me achieve my dream of starting my very own bakery. I started going live on TikTok to share what I knew about pastry. Three years later, it has completely changed my life. What started with me and just my camera has turned into a full blown baking business. Thanks to TikTok Live, I have orders coming in all the time from people who found me through live. Once a woman drove six hours each way just to come to one of my bake sales and we even have merch now. Not only have I grown my following, but I've built a community of loyal customers. TikTok Live is giving me my dream of owning my own bakery and taught me the most important thing about baking that the sky really is the limit. Share your story on TikTok Live."
"https://www.tiktok.com/@mrgrandeofficial/video/7459863414697954606","Five days left on this app. Thanks for the memories. Let's recap Ramen noodles fixing crap uncut gems take me back M to the B MPC show me to me Amy Tammy Frenemies in quarantine Charlie Dixie Berries and cream the renegade dance was lit I finna beat in the pit Rip to the no chick fil a sauce chick rip Rosa rip Nara Smith Ayo hey yo the person that sent you this wants you to know no more Terry Jo no say so Corey O NER guy flashing for some clout Gabbie Hanna crashing out Hannah team Bryce in about corn kid tofur fish girl out memes left we moved on past dream podcast Northwest and some bombastic side eye it's all gone fast Chicken salad cresce crates he's a pilot gray I do cuss a little My hair don't move my money don't jiggle Wherever we go I'll be there to recap I'm going to rap on the next big app no cap I'm serious bro. Period. Period."
"https://www.tiktok.com/@hick.shun/video/7543845036211834142","I've been making raindrop TikTok nonstop again. I've been losing feet."
"https://www.tiktok.com/@forever_22111/video/7516474348975181069","You're the light? You're the night? You're the color of my blood? You're the cure? You're the pain? You're the only thing I wanna touch? Never knew that it could mean so much? So much? You're the fear, I don't care? Cause I've never been so high? Follow me through the dark? Let me take you faster? You can see the world? You brought to life? To life? So love me like you do? La la? Love me like you do? Love me like you do? La la? Love me like you do? Touch me like you do? Touch me like you do? What are you waiting for? Fading in FAD ON the edge."
"https://www.tiktok.com/@tiktok/video/7536301500276985118","All my life I have been surrounded by family. I have 17 beautiful grandchildren and 3.4 million grandchildren on TikTok. I use my TikTok Live to teach all of my grandchildren what it took me a lifetime to learn that you are enough. I know it's making a difference because they tell me so. On TikTok Live, I'm surrounded by my growing family. I pass my love on to them so they can pass it to someone else who needs it. Share your story on TikTok Live."
"https://www.tiktok.com/@elite.rankings/video/7486518544285355307","You get the shame? These rows of flames are catching a fire? To the be, it's M? To the bees? Mmm. To the bee, it's M? To the be, it's M? To the beat, Bang. Dude, hide somewhere else. Okay, that'll work. 18, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5. No. Get your own spot. You guys. Dang it. All right, let's move out. Fire in the hole. Like my costume, yo? That's so cool. How are you doing that? Got a Nimbus 2000. Oh, I see. Wait, is that my longboard? Longboardium Leviosa. Come on, man. Get back here. Do not go."
"https://www.tiktok.com/@tiktok/video/7543275877279272223","Good morning. I'm Tyson. I'm gonna take you on a day in the life in one of these house parties we're doing. I'm making the set, listing my wound like it's too late to fight out. Spinning on the shoulder that use the crowd. Easy go. You run it everywhere. There they go."
"https://www.tiktok.com/@tiktok/video/7530021871237090591","Get ready with me for Tomorrowland. I'm going to Tomorrow."
"https://www.tiktok.com/@officialrissandquan/video/7477333524635372846","And the bills. That's a bad middle finger to my haters. Are you jealous? Y' all been knew I was. That I didn't need a man to tell the fuck crop."
"https://www.tiktok.com/@abigailhaley/video/7543848399624359223","We trying to see a hundred Benz in our face? A beat. I was trying to beat a face. Turn on. Put it in your mouth. How it tastes? Little bit."
"https://www.tiktok.com/@rakibaaaaaaa_/video/7543852392895368466","Never let you go Never let me down don't you give up Nah, nah, nah I won't give up Let me love you Let me love you don't you give up Nah, nah, nah I won't give up Nah, nah, nah Let me love you, Let me love."
"https://www.tiktok.com/@nniiccee016/video/7400416055077768490","This is what rape also looks like. Oh, wow. This is really nice. I like this. I'm glad you like it. I really love the paint. I did it on purpose. Well, let me take your bag. Oh, thank you. So how was the flight? Ah, that flight was ridiculous. Oh, and thank you so much again for flying me out. I really appreciated that. Of course. Don't mention it. Anything to spend some time with, you know? I mean. Well, I'm glad you did. Now we get the time to, you know, get to know each other. Same. Why you looking at me like that? What you mean like that? Like you're trying to get into something. Yo, stop playing like you don't know what's up. Come here. Stop. Let me go. Please don't do that. Yo, why the fuck is you tripping? I paid for your flight to be here. This how you gonna act? What exactly were you expecting? Yo, be fucking for real. Yo, you think I'm about to fly somebody out and not get sexual? Well, I am sorry to disappoint you, but I'm gonna need you to take me back to the airport. Yo, you must really think I'm some fucking clown. That's nigger. Now take yourself back to the airport. But you know my situation. You know I can't. Please. Well, that sounds like a personal problem. At least it gave me what I want. Please don't do this. I'm dead fucking serious. So what's it gonna be? Okay, fine. I'll do it and strip."
"https://www.tiktok.com/@daniel_zs____/video/7543848198574492936","ERROR: undefined"
"https://www.tiktok.com/@kaiya.e/video/7543848429231885582","Always from there."
"https://www.tiktok.com/@scent_of_jannah/video/7543851027817090335","In allah."
"https://www.tiktok.com/@muscabcr55/video/7534028387455683845",""
"https://www.tiktok.com/@echoclipzz101/video/7501794873071258910","These rows of flames are catching a fire. Mmm. To the be. It's M. To the be. To the be. Yum, yum, yum, yum, yum, yum, yum, yum."
"https://www.tiktok.com/@dellyfever/video/7478109846307491115","And the bills. That's a bad middle finger to my haters. Are you jealous? Yeah. He knew I was. That I didn't need a man to tell the fuck crop."
"https://www.tiktok.com/@catsmemoir/video/7482070270837067051",""
"https://www.tiktok.com/@brookemonk_/video/7339284381883714846","I guess you wonder where I've been."
"https://www.tiktok.com/@tiktok/video/7460937381265411370","Hi everyone, it's Sho here. As you know, we have been fighting to protect the constitutional right to free speech for the more than 170 million Americans who use our platform every day to connect, create, discover and achieve their dreams. On behalf of everyone at TikTok and all our users across the country, I want to thank President Trump for his commitment to work with us to find a solution that keeps TikTok available the United States. This is a strong stand for the First Amendment and against arbitrary censorship. As we've said, TikTok is a place where people can create communities, discover new interests and express themselves, including over 7 million American businesses who earn a living and gain new customers using our platform. We are grateful and pleased to have the support of a President who truly understands our platform. One who has used TikTok through Express his own thoughts and perspectives, connecting with the world and generating more than 60 billion views of his content in the process. To all American users, thank you for making our TikTok community such a rich and vibrant space for surprising and delighting us every day. Rest assured, we will do everything in our power to ensure our platform thrives as your online home for limitless creativity and discovery, as well as a source of inspiration and joy for years to come. Thank you. More to come."
"https://www.tiktok.com/@sonyakapos/video/7486901148381744406","ERROR: undefined"
"https://www.tiktok.com/@quintmoahgb/video/7428662799322090783",""
"https://www.tiktok.com/@arakanprince_/video/7543846156128767252","Rohingya Genocide Remembrance Day. The Rohingya people have waited for eight long years for justice and returned to their homeland with dignity and rights. This is the time. The time for performative concern is over. We demand action. Nothing but action. A doctor unanimously disdains. In accordance to Rohingya Genocide Remembrance Day, which is on August 25, 2025, at the United Nations Church Center, New York City, in solemn remembrance of the victims and steadfast pursuit of justice for the living. May God bless their souls and please pray for us. And please get us. Get our people. Get our Rohingya people justice. That has been long over to you. Thank you so much. My name is Prince. Thank you."
"https://www.tiktok.com/@espenfreespirit/video/7408901196573920544","Turn right. I'm not with you today, Siri. I'm not with you either. Turn right. I'm not turning right. Recalculating. You stupid ass. Will you just listen to what I say? No. This is why I like Alexa better than you. I'm tired of you threatening me with that stupid hoe. Alexa, in 1/2 mile, turn the around. I'm not turning around. I don't know where you're taking. That's it. I'm done. You can have Alexa. Okay? Be done. I'll take her. I was taking you somewhere special. Where were you?"
"https://www.tiktok.com/@rakibaaaaaaa_/video/7543852392895368466","Never let you go Never let me down don't you give up Nah, nah, nah I won't give up Let me love you Let me love you don't you give up Nah, nah, nah I won't give up Nah, nah, nah Let me love you, Let me love."
"https://www.tiktok.com/@gloria16610/video/7407648184241065262","Can you give me water, please? Yeah, I got you. Thank you. Wait, is. Is that your friend? No, it's my assistant. Because I can afford one. You. You. You can't get up and get your own water? Do you see what I'm doing? Do you see what I'm doing? Do you need her to wipe your too? I mean, if I asked her to, she would. What? Are you okay? She's also perfectly fine. Do you. You're so concerned about. Is she okay? Can you hold this? Because I. I don't know how you treat them, and I'm kind of nervous. Like, she was literally. She looks like she hates her life. And then you asked her to get water and she's like, yeah. Oh, can you please give me some water? Maybe just some respect because she's a human being. Respect. What else? You want me. You want me to. I want you to use your legs and walk and get your own water. Yeah. I literally bought my brother a car. He's perfectly okay. What. What car did you buy him? A Ford Focus. What the. Okay, you couldn't have bought him anything else with all that popping money. I. Oh, close that. Who the hands? A 16 year old a supercar. Die. Literally die. Okay, you need to buy this man a new car and then go take a shower. No, bro, hold on."
"https://www.tiktok.com/@funny..yolo.usa/video/7538115853707988279","Sa."
"https://www.tiktok.com/@angel_movie612/video/7261607929554406699","Morning. How's the water? Fine. Looks nice. Didn't know there was anyone up here. Did I scare you? No, it's okay. Are you following me? Just enjoying the view. You're bad. Is that your car parked down by the road? You shouldn't leave it there. They'll give you a ticket. You park ranger something? No. Did you see a guy on your way up here? Why? You waiting for someone? I'm just. What? I'm just going for a swim. What's your name? I can hardly hear you. Come closer. What's your name? Amber. Why aren't you at school? I don't go to school. You think your boyfriend will care that I'm watching you? Who said I was waiting for my boyfriend? You know, you shouldn't be swimming by yourself. Every year, one or two people drown out here. And they're usually swimming by themselves. I'll be fine. Fine. I like your hair. Thanks. Can you touch? What? The bottom. Can you touch? Not from here. Try it. Maybe later. You look like you're getting tired. You want to get out? I'm just gonna wait for my friend. I hope he shows up soon. He's coming, you know. If you want to get out, I won't. Look, Scout's on. I just want to swim by myself. Okay? You shake? I'm fine. I don't think he's coming. Look, man, if you don't get out of here soon, he's probably gonna kick your ass. I doubt it. How do you think of that? Because he's dead. Why don't you just come out now? Jake? He can't hear. Shut up. Where are you going? Stay where you are. He shouldn't have come out. Stay where you are. Amber, don't be stupid."
"https://www.tiktok.com/@realdonaldtrump/video/7375744699140721963","The president is now on TikTok. It's my honor."
"https://www.tiktok.com/@aiyaa09097/video/7297250866342595886",""
"https://www.tiktok.com/@gloria16610/video/7407648184241065262","Can you give me water, please? Yeah, I got you. Thank you. Wait, is. Is that your friend? No, it's my assistant. Because I can afford one. You. You. You can't get up and get your own water? Do you see what I'm doing? Do you see what I'm doing? Do you need her to wipe your too? I mean, if I asked her to, she would. What? Are you okay? She's also perfectly fine. Do you. You're so concerned about. Is she okay? Can you hold this? Because I. I don't know how you treat them, and I'm kind of nervous. Like, she was literally. She looks like she hates her life. And then you asked her to get water and she's like, yeah. Oh, can you please give me some water? Maybe just some respect because she's a human being. Respect. What else? You want me. You want me to. I want you to use your legs and walk and get your own water. Yeah. I literally bought my brother a car. He's perfectly okay. What. What car did you buy him? A Ford Focus. What the. Okay, you couldn't have bought him anything else with all that popping money. I. Oh, close that. Who the hands? A 16 year old a supercar. Die. Literally die. Okay, you need to buy this man a new car and then go take a shower. No, bro, hold on."
"https://www.tiktok.com/@rakibaaaaaaa_/video/7543852392895368466","Never let you go Never let me down don't you give up Nah, nah, nah I won't give up Let me love you Let me love you don't you give up Nah, nah, nah I won't give up Nah, nah, nah Let me love you, Let me love."
"https://www.tiktok.com/@lwkmovie/video/7430780888549543198","Just try it on. When did you learn to speak English? Nada. Just try it on. It's too tight. It doesn't fit. Bernice, just try it on. Hey, it's too small. I'm too big. Just try it on. Just. Okay. Okay, I'll show you. Thanks. Lovely way to start the day. World's most dream for a Mexican. Learns her first sentence and uses it to watch me grunt my way into a fits. Okay. No, no, no. Hey. Okay. Closer. From love. I didn't need the pain? Once or twice was enough? But it was all in vain? Time starts to pass? Before you know it, you're frozen? But something happened for."
"https://www.tiktok.com/@rakibaaaaaaa_/video/7543852392895368466","Never let you go Never let me down don't you give up Nah, nah, nah I won't give up Let me love you Let me love you don't you give up Nah, nah, nah I won't give up Nah, nah, nah Let me love you, Let me love."
"https://www.tiktok.com/@gloria16610/video/7407648184241065262","Can you give me water, please? Yeah, I got you. Thank you. Wait, is. Is that your friend? No, it's my assistant. Because I can afford one. You. You. You can't get up and get your own water? Do you see what I'm doing? Do you see what I'm doing? Do you need her to wipe your too? I mean, if I asked her to, she would. What? Are you okay? She's also perfectly fine. Do you. You're so concerned about. Is she okay? Can you hold this? Because I. I don't know how you treat them, and I'm kind of nervous. Like, she was literally. She looks like she hates her life. And then you asked her to get water and she's like, yeah. Oh, can you please give me some water? Maybe just some respect because she's a human being. Respect. What else? You want me. You want me to. I want you to use your legs and walk and get your own water. Yeah. I literally bought my brother a car. He's perfectly okay. What. What car did you buy him? A Ford Focus. What the. Okay, you couldn't have bought him anything else with all that popping money. I. Oh, close that. Who the hands? A 16 year old a supercar. Die. Literally die. Okay, you need to buy this man a new car and then go take a shower. No, bro, hold on."
"https://www.tiktok.com/@mangosteen789/video/7398927531136666926","Ume. My favorite fruit is plum. Don't look at us. That's my ex. He's, like, still not over me. He loves her. Exit. Hey, hey, hey. Hey. Umi, your hair's so pretty. So black. It's so cool. My hair's always been black. Wait, Maya, do you speak Japanese? Yeah. Ooh, can you ask Umi where she got her socks from? Yeah. I'm, like, totally, totally obsessed. Yeah, I, like, have the same socks. They're just from Japan. What's up? What's up? Hector wanted me to tell you that he thinks Umi's cute. Ume. Ume. God, they're so dumb. Hector the Stripes thinks you're cute. Just like the high schooler. Steve thinks I'm cute and wants to be with me. I don't care. Anna, she doesn't understand English or gestures like. That's why you're here. To try. Okay, I know. I just. Anna, surprises ahead. Yeah. Hector wants to play Crash Bandicoot Warped with her and hang out. Go tell her. Um, Hector. Crash Bandicoot. I just told her. What? Well, you guys, maybe everyone should just hang out at Maya's. Oh, yeah. If you want. Because that's where Ume's staying. Yeah, she. She has DDR and stuff. It's, like, cool, like, Japanese dance game. If you guys want, like, choco, choco, choco Chaka. Yeah, she'd love that. So if you guys want to just. You can invite Hector or whatever, and you all can come too. What's DDR? Yeah, cool. It's a dance. I'll go tell him right now. Cool. If I can. Yeah. Hector. Hector. Thank you. Watching. Follow me."
"https://www.tiktok.com/@aubreyandersonemmons/video/7543765376899779870","Do you use the same bathroom as your mother? Sometimes. Yeah. Then you probably have crabs. That's so not funny. Aren't you guys coming in? It's gray water. What's that?"
"https://www.tiktok.com/@thelolclips/video/7543234434502282518",""
"https://www.tiktok.com/@lovepets_001/video/7542856772520840479","It's. Wakey, wakey, wakey. It's time for school. Come on, kitty. Passa Rudy. Rudy Corfin."
"https://www.tiktok.com/@kiei122_/video/7542625097350171918","Comes, here comes."
"https://www.tiktok.com/@prank.drole7/video/7543551798305393943","Hello? No."
"https://www.tiktok.com/@memes.hub307/video/7543600921599560982",""
"https://www.tiktok.com/@shafu009/video/7543788221407284498","Here."
"https://www.tiktok.com/@shafu009/video/7543652360850132232","I don't know, like you. I don't like it. I did not like."
"https://www.tiktok.com/@shafu009/video/7543508942375111944",""
"https://www.tiktok.com/@swanglide6/video/7540625573127671095","Oh, you're hurting the people that love you. No, stop. Please. Please stop. Don't stop. Get it. Get it. Can I get one more? Get one more. Here you go. Fine, get it yourself. But. Come on. Just one. Just one. Just one Maverick. Thank you. What? Cereal. What's it called? Yeah, what is that? What? Huh? Cereal. Say cereal. What is this? Yeah, what is it? What you want?"
"https://www.tiktok.com/@funny_animal_videos_1/video/7542196425539456279","Who let the dolls out? Who let the dolls out? Who let the dolls out? Who let the dolls out? When the party was nice the party was booming and everybody having a bow A killer fella named Colin and the girls, they always run to the cold who let the doll down? Who let the doll down? Who let the doll down? I see a little speedboat she really wants to skip town get back off me. Back, Scruffy. Get back. You reinvest in my grill Gonna tell myself."
"https://www.tiktok.com/@lovepets_001/video/7541473420647615774","Oh, my God."
"https://www.tiktok.com/@houseofhighlights/video/7541468784306048270","Wants to become. He wants to become a music teacher in the North Public School."
"https://www.tiktok.com/@zein4433/video/7539333427116428557","Nothing beats a Jet2 holiday. And right now you can save £50 per person. That's £200 off."
"https://www.tiktok.com/@funny.cats.for.youu/video/7537231962684001567","My neighbor Charlie just beat his wife to death with a golf club."
